sameAsWork,guid,work_title,user_name,user_mail,status,promote,sticky,lng,issued,field_creator_url,field_creator_title,field_access,formats,simple_type,field_subject_area,field_ddc,languages,field_topic,field_location_taxonomize_terms,field_license,field_ilc,field_autor,alt_title,english_title,description,country,locality,postal_code,street,field_contact
http://publications.europa.eu/resource/dataset/subcontracting-indication,8a487bb2-d89a-11e9-9c4e-01aa75ed71a1.0001.03,Subcontracting indication,PublicationsEuropeEU,op-eu-vocabularies@publications.europa.eu,1,1,0,EN,2019-09-18,http://viaf.org/viaf/229069752,Publications Office of the European Union,Free,SKOS,name authority list,"General works, Computer science and Information",001 Knowledge,English,government,Luxembourg,CC BY-SA: Creative Commons Attribution-ShareAlike License,V: general class,Publications Office of the European Union,Subcontracting indication name authority list,Subcontracting indication,"This table provides the list of codes and values used to indicate information regarding the share of parts of a contract to third parties. The share may refer to the portion of work, services or supplies and/or to the subject matter being subcontracted.",LU,Luxembourg,L-2985,2 rue Mercier,OP-EU-VOCABULARIES@publications.europa.eu
http://publications.europa.eu/resource/dataset/subcontracting-obligation,d0018560-d898-11e9-9c4e-01aa75ed71a1.0001.03,Subcontracting obligation,PublicationsEuropeEU,op-eu-vocabularies@publications.europa.eu,1,1,0,EN,2019-09-18,http://viaf.org/viaf/229069752,Publications Office of the European Union,Free,SKOS,name authority list,"General works, Computer science and Information",001 Knowledge,English,government,Luxembourg,CC BY-SA: Creative Commons Attribution-ShareAlike License,V: general class,Publications Office of the European Union,Subcontracting obligation name authority list,Subcontracting obligation,"This table provides the list of codes and values used for the obligation of the economic operator of sharing parts of the original contract to third parties. The share may refer to the portion of work, services or supplies.",LU,Luxembourg,L-2985,2 rue Mercier,OP-EU-VOCABULARIES@publications.europa.eu
http://publications.europa.eu/resource/dataset/subdivision,51144726-75c5-11e7-b2f2-01aa75ed71a1.0001.08,Subdivision,PublicationsEuropeEU,op-eu-vocabularies@publications.europa.eu,1,1,0,EN,2015-06-10,http://viaf.org/viaf/229069752,Publications Office of the European Union,Free,SKOS,name authority list,"General works, Computer science and Information",001 Knowledge,English,government,Luxembourg,CC BY-SA: Creative Commons Attribution-ShareAlike License,V: general class,Publications Office of the European Union,Subdivision name authority list,Subdivision,This table provides the subdivisions of acts used for legal citations.,LU,Luxembourg,L-2985,2 rue Mercier,OP-EU-VOCABULARIES@publications.europa.eu
http://publications.europa.eu/resource/dataset/subdivision-position,4de3a0a5-75c5-11e7-b2f2-01aa75ed71a1.0001.08,Subdivision position,PublicationsEuropeEU,op-eu-vocabularies@publications.europa.eu,1,1,0,EN,2019-09-18,http://viaf.org/viaf/229069752,Publications Office of the European Union,Free,SKOS,name authority list,"General works, Computer science and Information",001 Knowledge,English,government,Luxembourg,CC BY-SA: Creative Commons Attribution-ShareAlike License,V: general class,Publications Office of the European Union,Subdivision position name authority list,Subdivision position,The Subdivision position NAL provides the possible positions in the subdivision of acts. These positions are used in the consolidation exercise.,LU,Luxembourg,L-2985,2 rue Mercier,OP-EU-VOCABULARIES@publications.europa.eu
http://publications.europa.eu/resource/dataset/subject-matter,a3c38691-ae7b-11e7-837e-01aa75ed71a1.0001.08,Subject matter,PublicationsEuropeEU,op-eu-vocabularies@publications.europa.eu,1,1,0,EN,2017-10-04,http://viaf.org/viaf/229069752,Publications Office of the European Union,Free,SKOS,name authority list,"General works, Computer science and Information",001 Knowledge,English,government,Luxembourg,CC BY-SA: Creative Commons Attribution-ShareAlike License,V: general class,Publications Office of the European Union,Subject matter name authority list,Subject matter,"The Subject matter classification shows the concepts used for the indexation of notices published on EUR-Lex. The subject matter classification exists in parallel with two other classifications: the Directory of European Union Legislation and EuroVoc. Differently from these, the subject matter classification is aligned strictly to the evolution of European Union policies cited in the different treaties of the European Union that can be consulted at: http://eur-lex.europa.eu/collection/eu-law/treaties.html?locale=en.The content of the subject matter classification is managed by the GIL working group (Inter-institutional Group on Legislation).",LU,Luxembourg,L-2985,2 rue Mercier,OP-EU-VOCABULARIES@publications.europa.eu
http://publications.europa.eu/resource/dataset/target-audience,4cb35e04-75c5-11e7-b2f2-01aa75ed71a1.0001.08,Target audience,PublicationsEuropeEU,op-eu-vocabularies@publications.europa.eu,1,1,0,EN,2014-12-10,http://viaf.org/viaf/229069752,Publications Office of the European Union,Free,SKOS,name authority list,"General works, Computer science and Information",001 Knowledge,English,government,Luxembourg,CC BY-SA: Creative Commons Attribution-ShareAlike License,V: general class,Publications Office of the European Union,Target audience name authority list,Target audience,This table provides the target audiences used for the general publications.,LU,Luxembourg,L-2985,2 rue Mercier,OP-EU-VOCABULARIES@publications.europa.eu
http://publications.europa.eu/resource/dataset/timeperiod,0928195a-261d-11e8-ac73-01aa75ed71a1.0001.02,Time period,PublicationsEuropeEU,op-eu-vocabularies@publications.europa.eu,1,1,0,EN,2014-11-26,http://viaf.org/viaf/229069752,Publications Office of the European Union,Free,SKOS,name authority list,"General works, Computer science and Information",001 Knowledge,English,government,Luxembourg,CC BY-SA: Creative Commons Attribution-ShareAlike License,V: general class,Publications Office of the European Union,Time period name authority list,Time period,"The Time periods Named Authority List (NAL) is a controlled vocabulary listing the periods of time in the 24 official languages of the EU. The NAL enumerates the names of the seasons, months, weekdays and the main units of time when the issues are published. The NAL is under governance of the Interinstitutional Metadata Maintenance Committee (IMMC) and maintained by the Publications Office of the EU.",LU,Luxembourg,L-2985,2 rue Mercier,OP-EU-VOCABULARIES@publications.europa.eu
http://publications.europa.eu/resource/dataset/treaty,4ca81363-75c5-11e7-b2f2-01aa75ed71a1.0001.10,Treaty,PublicationsEuropeEU,op-eu-vocabularies@publications.europa.eu,1,1,0,EN,2012-07-05,http://viaf.org/viaf/229069752,Publications Office of the European Union,Free,SKOS,name authority list,"General works, Computer science and Information",001 Knowledge,English,government,Luxembourg,CC BY-SA: Creative Commons Attribution-ShareAlike License,V: general class,Publications Office of the European Union,Treaty name authority list,Treaty,The Treaties Named Authority List (NAL) or authority table is a controlled vocabulary listing the different EU treaties with their authority code and labels in the 24 official languages of the EU (when available).The Treaties NAL is part of the Core Metadata (CM) used in the exchange between the institutions involved in the legal decision-making process and the Publications Office of the EU.The NAL is under governance of the Interinstitutional Metadata Maintenance Committee (IMMC) and maintained by the Publications Office of the EU in its Metadata Registry (MDR).,LU,Luxembourg,L-2985,2 rue Mercier,OP-EU-VOCABULARIES@publications.europa.eu
http://publications.europa.eu/resource/dataset/treaty-classification,a5aebab6-26c3-11e8-ac73-01aa75ed71a1.0001.02,Treaty classification,PublicationsEuropeEU,op-eu-vocabularies@publications.europa.eu,1,1,0,EN,2019-02-20,http://viaf.org/viaf/229069752,Publications Office of the European Union,Free,SKOS,name authority list,"General works, Computer science and Information",001 Knowledge,English,government,Luxembourg,CC BY-SA: Creative Commons Attribution-ShareAlike License,V: general class,Publications Office of the European Union,Treaty classification name authority list,Treaty classification,The Treaty classification NAL provides the list of types of treaties of the European Union and its predecessors.,LU,Luxembourg,L-2985,2 rue Mercier,OP-EU-VOCABULARIES@publications.europa.eu
http://publications.europa.eu/resource/dataset/usage,8b0d6ec4-d899-11e9-9c4e-01aa75ed71a1.0001.03,Usage,PublicationsEuropeEU,op-eu-vocabularies@publications.europa.eu,1,1,0,EN,2019-09-18,http://viaf.org/viaf/229069752,Publications Office of the European Union,Free,SKOS,name authority list,"General works, Computer science and Information",001 Knowledge,English,government,Luxembourg,CC BY-SA: Creative Commons Attribution-ShareAlike License,V: general class,Publications Office of the European Union,Usage name authority list,Usage,This table provides the list of codes and values indicating the application of criteria or other concepts and information.,LU,Luxembourg,L-2985,2 rue Mercier,OP-EU-VOCABULARIES@publications.europa.eu
http://publications.europa.eu/resource/dataset/use-context,c1999f9a-2611-11e8-ac73-01aa75ed71a1.0001.02,Use context,PublicationsEuropeEU,op-eu-vocabularies@publications.europa.eu,1,1,0,EN,2015-02-17,http://viaf.org/viaf/229069752,Publications Office of the European Union,Free,SKOS,name authority list,"General works, Computer science and Information",001 Knowledge,English,government,Luxembourg,CC BY-SA: Creative Commons Attribution-ShareAlike License,V: general class,Publications Office of the European Union,Use context name authority list,Use context,This table provides a list of the different applications or environments that make use of the various tables (NALs). It is an internal table used at the Publications Office of the EU.,LU,Luxembourg,L-2985,2 rue Mercier,OP-EU-VOCABULARIES@publications.europa.eu
http://publications.europa.eu/resource/dataset/website-identifier,85e227c5-91b1-11e8-8bc1-01aa75ed71a1.0001.04,Website identifier,PublicationsEuropeEU,op-eu-vocabularies@publications.europa.eu,1,1,0,EN,2019-06-19,http://viaf.org/viaf/229069752,Publications Office of the European Union,Free,SKOS,name authority list,"General works, Computer science and Information",001 Knowledge,English,government,Luxembourg,CC BY-SA: Creative Commons Attribution-ShareAlike License,V: general class,Publications Office of the European Union,Website identifier name authority list,Website identifier,"The <b>website-identifier</b> table provides a list of websites (URL) included in the europa.eu domain and subdomains. It has been developed specifically for the EU Web Preservation, but will be used also for many other purposes.",LU,Luxembourg,L-2985,2 rue Mercier,OP-EU-VOCABULARIES@publications.europa.eu
http://publications.europa.eu/resource/dataset/winner-selection-status,4fc46e3c-d899-11e9-9c4e-01aa75ed71a1.0001.03,Winner selection status,PublicationsEuropeEU,op-eu-vocabularies@publications.europa.eu,1,1,0,EN,2019-09-18,http://viaf.org/viaf/229069752,Publications Office of the European Union,Free,SKOS,name authority list,"General works, Computer science and Information",001 Knowledge,English,government,Luxembourg,CC BY-SA: Creative Commons Attribution-ShareAlike License,V: general class,Publications Office of the European Union,Winner selection status name authority list,Winner selection status,This table provides the list of codes and values used to indicate whether a tenderer was chosen to be awarded with a contract and wether the competiotion is open.,LU,Luxembourg,L-2985,2 rue Mercier,OP-EU-VOCABULARIES@publications.europa.eu
http://publications.europa.eu/resource/dataset/writing-system,9e0d2579-26c3-11e8-ac73-01aa75ed71a1.0001.02,Writing system,PublicationsEuropeEU,op-eu-vocabularies@publications.europa.eu,1,1,0,EN,2016-08-31,http://viaf.org/viaf/229069752,Publications Office of the European Union,Free,SKOS,name authority list,"General works, Computer science and Information",001 Knowledge,English,government,Luxembourg,CC BY-SA: Creative Commons Attribution-ShareAlike License,V: general class,Publications Office of the European Union,Writing system name authority list,Writing system,The Writing system NAL provides the list of the main writing systems. They are differentiated depending on what a symbol represents inside the system.,LU,Luxembourg,L-2985,2 rue Mercier,OP-EU-VOCABULARIES@publications.europa.eu
